destination_country,userName,major,specialization,program,department,univName,termAndYear,cgpa,cgpaScale,topperCgpa,ugCollege,toeflScore,toeflEssay,greV,greQ,greA,gmatQ,gmatV,gmatA,researchExp,industryExp,internExp,journalPubs,confPubs,admit
Germany,Dipesh Kewat,Computer Science,DSP/Communications,MS,Information Technology,Technical University of Munich,Fall-2011,1.8800000000000008,10,10,Anna University,,,,,,40.0,35.0,5.0,0,2,3,0,0,1
Germany,Meena Yadav,Computer Engineering,Networks,MS,Electronics and Communication,University of Jena,Fall-2014,1.1999999999999993,10,10,Purbanchal University,96.0,20.0,,,,48.0,42.0,5.0,0,12,5,0,1,0
Germany,Sita Rana,Human Computer Interaction,Networks,MS,EECE,University of Hamburg,Fall-2011,1.8000000000000007,10,10,Kathmandu University,,,,,,48.0,38.0,,0,44,9,0,0,0
Germany,Manju Mirza,Computer Science,Embedded Systems,MS,Materials and Metallurgical Engineering,University of Heidelberg,Fall-2012,1.5,10,10,Mid-Western University,90.0,19.0,,,,45.0,42.0,,1,17,10,0,0,0
Germany,Lokesh Nembang,Information technology management,Computer Architecture/ Embedded Systems,MS,Computer Engineering,TU Berlin,Fall-2011,1.66,10,10,Rajarshi Janak University,99.0,28.0,,,,,38.0,4.0,0,8,4,0,0,0
Germany,Deepak Siddiqui,Engineering Management,Artificial Intelligence/Data Mining/Machine Learning,MS,ECE,LMU Munich,Fall-2010,1.7200000000000006,10,10,Osmania University,,,,,,40.0,,,0,5,5,0,0,0
Germany,Deepak Dahal,Electronics and Communication,CN,MS,Mechanical ENGG,University of Göttingen,Fall-2012,1.8000000000000007,10,10,Kathmandu University,86.0,24.0,,,,48.0,42.0,4.0,1,55,4,0,0,0
Germany,Anita Sharma,Electrical Engineering,Solid State Devices,MS,Electronics & Communication,University of Jena,Fall-2012,1.8200000000000005,10,10,Kathmandu University,76.0,20.0,,,,40.0,,4.0,0,48,1,0,0,1
Germany,Dinesh Budhathoki,Computer Science,Artificial Intelligence,MS,Information Technology,Free University of Berlin,Fall-2012,1.92,10,10,Tribhuvan University,98.0,25.0,,,,40.0,38.0,4.0,1,25,2,0,0,0
Germany,Dinesh Upreti,Computer Science,Electrical design/Electrical machine design,PhD,civil,Free University of Berlin,Fall-2012,1.2599999999999998,10,10,Mumbai University,113.0,24.0,,,,,42.0,4.5,0,12,3,0,0,0
Germany,Rupsha Mahato,Computer Science,Structural Engineering,MS,Not Specified,University of Freiburg,Fall-2015,1.6799999999999995,10,10,Pune University,,,,,,45.0,,5.0,0,51,1,0,1,1
Germany,Luna Yadav,Computer Science,Computer Networks/Wireless communication,MS,Bioinformatics,LMU Munich,Fall-2011,1.7599999999999998,10,10,Jadavpur University,98.0,27.0,,,,48.0,38.0,5.0,0,10,3,1,0,1
Germany,Suresh Budhathoki,Mechanical Engineering,Telecommunications,MS,Computer Science and Engg,LMU Munich,Fall-2013,1.1799999999999995,10,10,Lumbini Buddhist University,,,,,,,38.0,4.5,0,29,9,0,0,0
Germany,Anita Malla,Electronics and Communication,VLSI,MS,Mechanical Engineering,University of Hamburg,Fall-2013,1.58,10,10,Mid-Western University,,,,,,45.0,42.0,,1,56,0,0,1,0
Germany,Saurav Mandal,Electrical & Computer Engineering,Biomedical Imaging & Instrumentation,MS,Electronics and Communications Engineering,University of Jena,Fall-2013,1.8599999999999997,10,10,Kathmandu University,,,,,,,,,0,59,3,0,0,0
Germany,Swastika Lamichhane,Electrical Engineering,VLSI/Comp Arch,MS,Information Technology,Technical University of Munich,Fall-2015,1.7200000000000006,10,10,Pokhara University,84.0,21.0,,,,40.0,35.0,4.5,1,35,11,0,0,1
Germany,Isha Kurmi,Electrical and Computer Engineering,Embedded Systems/Computer Engg.,MS,ECE,University of Stuttgart,Fall-2012,1.4399999999999995,10,10,Jadavpur University,112.0,28.0,,,,45.0,,4.5,0,3,9,0,1,1
Germany,Suraj Hayu,Computer Science,Network Analysis,MS,Computer Science,Technical University of Munich,Fall-2012,1.6199999999999992,10,10,Agriculture and Forestry University,,,,,,48.0,,,1,41,4,1,0,0
Germany,Mohan Aryal,Management Information System,vlsi digital and analog electronics,MS,Elec. and Comm. Engg.,Technical University of Munich,Fall-2012,1.6999999999999993,10,10,Jadavpur University,,,,,,40.0,35.0,5.0,0,35,0,0,1,1
Germany,Tara Dangi,Computer Engineering,Construction managment and engineering,MS,Computer Science,University of Freiburg,Fall-2014,1.1199999999999992,10,10,Tribhuvan University,,,,,,40.0,,,0,5,7,0,0,1
Germany,Anil Neupane,Computer Science,Structural Engineering,MS,Civil Engineering,Free University of Berlin,Fall-2012,1.7200000000000006,10,10,Mid-Western University,111.0,27.0,,,,40.0,,,0,41,5,0,1,1
Germany,Ashim Chhantyal,Computer Science,Design and Manufacturing,MS,ECE,University of Hamburg,Fall-2011,1.7799999999999994,10,10,Lumbini Buddhist University,101.0,28.0,,,,48.0,,,2,14,1,0,1,0
Germany,Tara Ghale,Computer Engineering,Networks,MS,ECE,RWTH Aachen University,Fall-2015,1.84,10,10,Far-Western University,,,,,,45.0,42.0,4.5,0,55,4,0,0,0
Germany,Kavita Lal,Computer Science,Signal Processing,MS,COMPUTER,Free University of Berlin,Fall-2011,1.5999999999999996,10,10,Mid-Western University,,,,,,48.0,,4.0,0,26,4,0,0,1
Germany,Shila Modi,Computer Science,Networks,MS,Electronics and Telecommunication,University of Göttingen,Fall-2012,1.9600000000000009,10,10,Gandaki University,84.0,28.0,,,,40.0,,5.0,1,26,10,1,0,0
Germany,Deepak Rai,Mechanical Engineering,Control Engineering,MS,ECE,University of Bonn,Fall-2013,1.2200000000000006,10,10,Kathmandu University,,,,,,,,4.0,0,8,6,0,0,0
Germany,Sita Baniya,Electronics and Communication,Comp Arch/VLSI,MS,Not Specified,Karlsruhe Institute of Technology,Fall-2012,1.9000000000000004,10,10,Pokhara University,,,,,,,38.0,4.5,0,1,7,0,0,0
Germany,Rajina Modi,Computer Science,DSP Wireless Communications,MS,Mechanical engg.,University of Cologne,Fall-2011,1.4399999999999995,10,10,Mumbai University,,,,,,48.0,35.0,,2,59,4,0,0,0
Germany,Mukesh Das,Computer Science,Software Engineering Principles of Programming Languages and Compilers,MS,Computer Engineering,University of Freiburg,Fall-2012,1.9399999999999995,10,10,Pokhara University,,,,,,48.0,,4.5,0,29,3,0,0,1
Germany,Sagar Ali,Computer Science,COMPUTER ENGINEERING,MS,Information Technology,TU Berlin,Fall-2012,1.3599999999999994,10,10,Mid-Western University,111.0,27.0,,,,,,5.0,1,56,7,1,0,0
Germany,Umesh Singh,Computer Science,production systems and logistics,MS,EC,University of Jena,Fall-2011,1.8200000000000005,10,10,Nepal Open University,,,,,,,35.0,,1,7,9,0,1,0
Germany,Dev Keshari,Electrical Engineering,Security,MS,CHEMICAL ENGINEERING,University of Bonn,Fall-2015,1.0399999999999991,10,10,Far-Western University,100.0,21.0,,,,40.0,38.0,4.5,0,3,4,1,0,0
Germany,Anju Jaiswal,Computer Science,Computer Networking/Securities,MS,IT,University of Ulm,Fall-2014,1.9000000000000004,10,10,Bangalore University,,,,,,40.0,38.0,4.5,0,55,7,0,0,0
Germany,Karuna Sijapati,Electrical Engineering,Computer Graphics,MS,COMPUTER SCIENCE AND ENGINEERING,RWTH Aachen University,Fall-2012,1.08,10,10,Mid-Western University,,,,,,45.0,42.0,5.0,0,27,8,0,0,0
Germany,Laxmi Poudel,computer science / MIS,Network Architecture & Security,MS,CIVIL ENGINEERING,Technical University of Munich,Fall-2012,1.0399999999999991,10,10,Purbanchal University,109.0,18.0,,,,45.0,42.0,4.5,0,27,9,0,0,0
Germany,Suresh Thakuri,Industrial Engineering,computer Architecture,MS,Computer Science,University of Freiburg,Fall-2014,1.6999999999999993,10,10,Manmohan Technical University,,,,,,45.0,,5.0,0,49,10,0,0,1
Germany,Madan Yadav,Electrical Engineering,structures,MS,MECHANICAL ENGINEERING,University of Ulm,Fall-2013,1.1799999999999995,10,10,Nepal Open University,108.0,22.0,,,,45.0,35.0,5.0,0,3,8,0,0,1
Germany,Sneha Duwal,Computer Science,Data Mining,MS,Electronics and Communication Engineering,TU Berlin,Fall-2011,1.0,10,10,Agriculture and Forestry University,,,,,,45.0,38.0,4.5,0,4,7,0,0,0
Germany,Prakash Devkota,Computer Science,Analog,MS,Information Technology,LMU Munich,Fall-2015,1.34,10,10,Lumbini Buddhist University,,,,,,,35.0,5.0,0,22,10,0,0,0
Germany,Gagan Devkota,Engineering Management,General,MS,electronics and telecommunications,University of Leipzig,Fall-2015,1.66,10,10,Calcutta University,,,,,,,38.0,4.0,0,29,0,0,0,0
Germany,Manish Chalise,Electronics and Communication,OptIcs,MS,CSE,University of Jena,Spring-2016,1.1400000000000006,10,10,Purbanchal University,110.0,25.0,,,,40.0,35.0,,0,57,5,0,0,0
Germany,Siddhant Acharya,Computer Engineering,Computer Science,MS,Electronics & Communication,LMU Munich,Fall-2011,1.6999999999999993,10,10,Bangalore University,96.0,28.0,,,,48.0,42.0,,0,41,1,0,0,1
Germany,Pradeep Teli,Electrical Engineering,VLSI / Embedded Systems,MS/PhD,EEE,University of Tübingen,Fall-2011,1.6799999999999995,10,10,Pune University,,,,,,45.0,38.0,,0,54,2,0,0,0
Germany,Umesh Kunwar,MIS,Wireless/Telecommunication,MS,Telecommunication,RWTH Aachen University,Fall-2014,1.9000000000000004,10,10,Agriculture and Forestry University,76.0,26.0,,,,,35.0,4.0,0,25,4,1,0,0
Germany,Rajan Kumal,physics,Data warehousing Data Mining BI CRM,MS,Production and Industrial Engg,University of Jena,Fall-2013,1.5999999999999996,10,10,Manmohan Technical University,,,,,,48.0,42.0,5.0,1,51,1,0,0,1
Germany,Manju Giri,Computer Science,Theoretical Physics,MS,Physics,University of Leipzig,Fall-2014,1.8000000000000007,10,10,Far-Western University,,,,,,48.0,38.0,4.5,0,47,9,0,0,0
Germany,Om Modi,Electrical Engineering,Programming Languages,MS,B.Tech I.T,University of Mannheim,Fall-2012,1.4600000000000009,10,10,Lumbini Buddhist University,,,157.0,165.0,5.0,40.0,38.0,4.5,0,52,4,0,0,0
Germany,Bharat Kansakar,Electrical Engineering,Construction Management,MS,ECE,Free University of Berlin,Fall-2012,1.6799999999999995,10,10,Purbanchal University,,,165.0,149.0,4.0,40.0,,4.5,0,45,3,0,0,1
Germany,Ranjan Basnet,Chemistry,Microwave engineering / RF Circuit Design,MS,Computer Science,University of Freiburg,Fall-2011,1.5999999999999996,10,10,Delhi University,,,,,,,42.0,5.0,2,59,7,0,0,1
Germany,Rahul Danuwar,Computer Science,Aerodynamics & Propulsion,MS,Food Tech,University of Stuttgart,Fall-2011,1.84,10,10,Lumbini Buddhist University,89.0,20.0,,,,40.0,35.0,4.0,1,4,4,0,0,0
Germany,Rajina Tharu,Computer Science,Networks,MS,Information Science,RWTH Aachen University,Fall-2006,1.2400000000000002,10,10,Pokhara University,75.0,28.0,,,,40.0,38.0,5.0,1,2,6,0,0,0
Germany,Jyoti Ghosh,Electronics and Communication,Energy Systems Control systems,MS,Computer Science,RWTH Aachen University,Fall-2012,1.9600000000000009,10,10,Purbanchal University,105.0,27.0,,,,40.0,,,0,59,0,0,0,1
Germany,Yamuna Chhetri,Telecommunication,MIS,MS,Computer Science,Free University of Berlin,Fall-2015,1.3200000000000005,10,10,Agriculture and Forestry University,90.0,28.0,,,,45.0,35.0,5.0,1,45,11,0,0,0
Germany,Santosh Verma,Computer Science,Distributed Networks Web Internet,MS,Computer Science and Engineering,University of Bonn,Fall-2011,1.9399999999999995,10,10,Kathmandu University,,,,,,45.0,38.0,4.5,1,14,8,0,2,0
Germany,Elina Suwal,Computer Engineering,Systems,MS,Electronics and Communication,University of Hamburg,Fall-2013,1.4000000000000004,10,10,Mumbai University,,,,,,40.0,35.0,4.5,0,33,1,0,0,0
Germany,Namrata Hamal,Electrical Engineering,Structures,MS,Computer Science,University of Leipzig,Fall-2013,1.9000000000000004,10,10,Manmohan Technical University,,,,,,,38.0,4.5,0,37,7,0,0,0
Germany,Santosh Kayastha,Applied Mathematics,Data Science,MS,EEE,Humboldt University of Berlin,Fall-2010,1.5600000000000005,10,10,Purbanchal University,76.0,26.0,,,,45.0,42.0,,1,28,0,0,0,1
Germany,Shruti Gurung,Computer Science,Optoelectronics,MS,Computer Science and Engineering,Free University of Berlin,Spring-2015,1.2400000000000002,10,10,Jadavpur University,92.0,22.0,,,,45.0,42.0,4.0,1,52,3,0,0,0
Germany,Gita Belbase,Computer Science,Electronics Signal & Image Processing,MS,Electronics,University of Mannheim,Fall-2012,1.16,10,10,Tribhuvan University,,,,,,40.0,,5.0,0,11,5,1,0,0
Germany,Ashim Lodhi,Electrical & Computer Engineering,computer Vision,MS,Computer,University of Hamburg,Fall-2014,1.66,10,10,Far-Western University,75.0,26.0,,,,,,4.5,0,17,4,0,1,1
Germany,Umesh Teli,Computer Science,Network Security,MS,ECE,University of Tübingen,Fall-2014,1.7799999999999994,10,10,Delhi University,,,,,,40.0,42.0,4.0,0,50,8,0,0,0
Germany,Akhil Sharma,Computer Science,Robotics and Computer Vision,MS,Computer Science,LMU Munich,Fall-2010,1.5199999999999996,10,10,Mid-Western University,94.0,28.0,,,,40.0,35.0,4.5,0,19,0,0,0,1
Germany,Arjun Thulung,Computer Science,Wireless Networks/Computer Networks,MS,Computer Science and Engineering,LMU Munich,Fall-2013,1.4600000000000009,10,10,Nepal Open University,91.0,29.0,,,,48.0,42.0,5.0,1,34,6,0,1,0
Germany,Sunita Majhi,Computer Science,Exercise Physiology,MS/PhD,BE Information Science,University of Freiburg,Spring-2013,1.6799999999999995,10,10,Kathmandu University,,,,,,45.0,42.0,,0,9,5,0,1,0
Germany,Apsara Sapkota,Electrical Engineering,MIS,MS,Electronics and Communication engg,University of Ulm,Fall-2014,1.5600000000000005,10,10,Jadavpur University,,,,,,48.0,42.0,4.0,2,14,4,0,1,0
Germany,Yamuna Rai,Industrial Engineering,Networks & Distributed Systems,MS,ECE,University of Jena,Fall-2013,1.42,10,10,Purbanchal University,84.0,29.0,,,,45.0,38.0,4.0,0,53,5,0,0,0
Germany,Roshan Dhungana,Mechanical Engineering,Data Mining/ AI/ Web Tech,MS,Computer Science and Engineering,University of Cologne,Fall-2015,1.4600000000000009,10,10,Jadavpur University,,,,,,40.0,38.0,4.5,1,23,1,0,1,1
Germany,Siddhant Raut,MIS,Cyber Security,MS,Computer Engineering,University of Heidelberg,Fall-2014,1.08,10,10,Purbanchal University,74.0,28.0,152.0,168.0,3.9,40.0,38.0,,0,40,11,1,0,0
Germany,Upendra Timilsina,Civil Engineering,Artificial Intelligence,MS,Computer Engineering,Technical University of Munich,Fall-2011,1.2599999999999998,10,10,Lumbini Buddhist University,,,,,,,35.0,4.5,2,19,2,0,0,0
Germany,Kiran Sinha,Computer Science,CFD/Computational Engineering,MS,electronics and communication engineering,University of Leipzig,Spring-2012,1.16,10,10,Nepal Open University,,,,,,,35.0,,1,34,1,0,0,1
Germany,Barsha Siddiqui,Electrical Engineering,Info Sc and OPeration Management,MS,EEE,University of Heidelberg,Fall-2011,1.5199999999999996,10,10,Pokhara University,,,,,,45.0,,5.0,0,30,4,0,0,0
Germany,Barsha Ansari,Mechanical Engineering,Digital Signal Processing,MS,ECE,University of Freiburg,Fall-2012,1.6400000000000006,10,10,Pokhara University,113.0,28.0,169.0,149.0,3.6,,,,0,29,1,0,0,1
Germany,Mayank Khadka,MIS,Information Security,MS,CS,University of Bremen,Fall-2012,1.5,10,10,Gandaki University,71.0,25.0,,,,45.0,42.0,4.5,2,15,4,0,1,0
Germany,Sabina Maskey,MIS-management related courses,DSP Speech processing and Machine Learning,MS,Electronics and Communication Engineering,Karlsruhe Institute of Technology,Fall-2015,1.4399999999999995,10,10,Kathmandu University,,,,,,,35.0,,1,45,3,0,0,0
Germany,Umesh Upreti,Electrical and Computer Engineering,Wireless Comp N/ws Image Proc,MS,Electronics and Communicatio,University of Bonn,Fall-2013,1.0399999999999991,10,10,Lumbini Buddhist University,110.0,21.0,,,,48.0,,4.0,0,19,5,0,0,0
Germany,Barsha Teli,Computer Networking,BIA,MS,ICT,University of Heidelberg,Spring-2007,1.6799999999999995,10,10,Nepal Open University,,,,,,48.0,35.0,5.0,0,34,3,0,1,1
Germany,Yamuna Thulung,Computer Science,Structural Engineering,MS,civil,LMU Munich,Fall-2014,1.2599999999999998,10,10,Manmohan Technical University,112.0,21.0,,,,45.0,42.0,4.5,0,37,5,1,0,1
Germany,Uma Tharu,Aerospace Engineering,Computer Networks,PhD,Electronics & Telecommunication,Technical University of Munich,Fall-2015,1.4399999999999995,10,10,Rajarshi Janak University,114.0,27.0,,,,48.0,35.0,,1,58,8,0,0,0
Germany,Pradeep Tamang,Bioinformatics,Data Mining,MS,ICT ( Information and Communication Technology),University of Leipzig,Fall-2010,1.5,10,10,Rajarshi Janak University,73.0,20.0,,,,45.0,42.0,4.5,0,13,2,0,0,0
Germany,Akhil Luintel,Comp Science/Comp Networks/Comp Engg,Operations Research,PhD,Civil,University of Bonn,Fall-2012,1.1199999999999992,10,10,Kathmandu University,114.0,19.0,,,,45.0,38.0,,1,54,10,0,1,1
Germany,Raj Maskey,Computer Science,Machine Learning,MS,Not Specified,University of Tübingen,Fall-2013,1.7599999999999998,10,10,Anna University,108.0,22.0,,,,40.0,35.0,4.5,0,6,7,0,0,0
Germany,Ravi Panta,Electrical and computer science,Structural Engineering,MS/PhD,Computer Science Engineering,University of Tübingen,Fall-2013,1.7599999999999998,10,10,Delhi University,,,,,,48.0,35.0,4.5,1,18,2,0,0,1
Germany,Gagan Dangol,Electronics and Communication,MIS,MS,Computers,University of Freiburg,Fall-2015,1.42,10,10,Jadavpur University,,,,,,40.0,35.0,,0,36,1,0,0,0
Germany,Dinesh Ansari,Electronics and Communication,Software and Information Systems,MS,Comp Science And Engineering,University of Bremen,Fall-2012,1.6799999999999995,10,10,Pokhara University,,,,,,40.0,42.0,,0,54,11,0,0,0
Germany,Milan Kayastha,Electronics and Communication,Requirements engg web application systems,MS,ISE,University of Bremen,Fall-2015,1.1999999999999993,10,10,Far-Western University,,,140.0,165.0,3.7,40.0,35.0,5.0,0,3,9,1,0,1
Germany,Aayush Upadhyay,Telecommunication,Analog and Mixed Signal Design,MS,ECE,University of Cologne,Fall-2012,1.8599999999999997,10,10,Purbanchal University,,,,,,45.0,38.0,4.5,0,28,9,0,0,0
Germany,Shubham Upadhyay,Information Security,Artificial Intelligence Machine Learning,MS,Electrical Engineering,Karlsruhe Institute of Technology,Fall-2012,1.0,10,10,Tribhuvan University,82.0,23.0,,,,,38.0,5.0,3,58,10,1,0,1
Germany,Krishna Ghimire,Computer Science,Networks / Computer Engineering,MS,electronics,University of Stuttgart,Fall-2014,1.1199999999999992,10,10,Pokhara University,,,,,,45.0,35.0,4.0,1,9,4,2,0,0
Germany,Bishal Bastola,Computer Science,Embedded/Comp Arch,MS,BTECH-EEE,University of Bremen,Fall-2012,1.0999999999999996,10,10,Agriculture and Forestry University,,,,,,40.0,38.0,4.5,0,51,10,0,0,1
Germany,Bhawana Sah,Computer Science,Data Mining,MS,Electrical & Electronics,Humboldt University of Berlin,Fall-2015,1.8800000000000008,10,10,Jadavpur University,,,,,,40.0,,5.0,1,24,11,0,0,1
Germany,Anita Neupane,MIS,Database Systems Data Mining,MS,computer science,RWTH Aachen University,Fall-2012,1.3599999999999994,10,10,Far-Western University,,,,,,40.0,38.0,4.5,1,50,11,1,0,0
Germany,Rita Das,Computer Engineering / Computer Networking / Computer Science,Networking,MS,Computer Science,University of Stuttgart,Fall-2012,1.9800000000000004,10,10,Pokhara University,107.0,20.0,,,,48.0,42.0,,1,0,3,0,1,1
Germany,Pankaj Tharu,Information Systems,System Design or Materials & Structures,MS,ece,University of Heidelberg,Fall-2011,1.3200000000000005,10,10,Lumbini Buddhist University,,,,,,45.0,,5.0,0,38,7,0,0,1
Germany,Maya Bhattarai,Computer Science,VLSI/Micro-Nanoelectronics,MS,ECE,University of Heidelberg,Fall-2015,1.9399999999999995,10,10,Pune University,94.0,19.0,,,,,,5.0,0,28,8,0,0,1
Germany,Manju Shrestha,Computer Science,Embedded Systems,MS,Manufacturing Processes and Automation Engineering,RWTH Aachen University,Fall-2011,1.2200000000000006,10,10,Lumbini Buddhist University,94.0,22.0,,,,48.0,38.0,,0,18,0,1,1,0
Germany,Sneha Jirel,petroleum engineering,Wireless Network and Network security,MS,Information Technology,University of Jena,Spring-2012,1.6199999999999992,10,10,Pokhara University,,,,,,45.0,35.0,,0,2,1,0,0,1
Germany,Om Mijar,Industrial Engineering,Embedded Systems,MS,CSE,Humboldt University of Berlin,Fall-2013,1.6999999999999993,10,10,Nepal Open University,,,,,,,,4.0,2,27,5,0,0,0
Germany,Ganga Chakraborty,Computer Science,Embedded,MS,Information Science,University of Heidelberg,Fall-2015,1.5199999999999996,10,10,Tribhuvan University,108.0,26.0,,,,45.0,,4.0,0,27,8,0,0,0
Germany,Tara Ansari,Computer Science,Thermal and Fluid sciences,PhD,Information Technology,University of Bonn,Fall-2011,1.7400000000000002,10,10,Pokhara University,94.0,23.0,,,,45.0,42.0,4.5,0,31,3,0,0,0
Germany,Ankit Teli,Computer Engineering,Embedded System Robotics,MS,CS,RWTH Aachen University,Fall-2011,1.5199999999999996,10,10,Far-Western University,,,,,,48.0,42.0,4.0,0,25,8,0,0,0
Germany,Aditya Prajapati,Electronics and Communication,Power Systems,MS,Mechanical(specialization in Energy),University of Tübingen,Fall-2012,1.9399999999999995,10,10,Osmania University,96.0,21.0,,,,48.0,35.0,4.0,1,56,5,0,0,0
Germany,Binod Das,Computer Science,Wireless Communication,MS,Computer Science,LMU Munich,Fall,1.5999999999999996,10,10,Rajarshi Janak University,,,,,,45.0,,,0,59,3,0,0,0
Germany,Apsara Subedi,Computer Science,Comp Arch,MS,Computer Science,Free University of Berlin,Fall-2012,1.4600000000000009,10,10,Manmohan Technical University,,,,,,45.0,38.0,4.0,0,31,3,0,0,0
Germany,Meena Musahar,Electrical Engineering,DSP/IP,MS,CSE,University of Stuttgart,Fall-2011,1.16,10,10,Nepal Open University,,,,,,48.0,42.0,5.0,0,55,9,0,0,0
Germany,Namrata Chand,Civil Engineering,Applied Mechanics,MS,ECE,Free University of Berlin,Fall-2012,1.2400000000000002,10,10,Kathmandu University,,,,,,45.0,38.0,5.0,1,5,6,0,0,1
Germany,Bibek Ali,Electrical Engineering,Construction Management,MS,Computer Science and Engg,University of Leipzig,Fall-2014,1.4800000000000004,10,10,Kathmandu University,,,,,,,38.0,5.0,0,1,0,0,0,0
Germany,Aditya Sinha,Electrical Engineering,Artificial Intelligence,MS,Computer Technology,University of Bonn,Fall-2013,1.2200000000000006,10,10,Mumbai University,95.0,26.0,,,,40.0,,4.0,0,29,5,0,1,1
Germany,Rachana Kumal,Electrical Engineering,Not Decided!,MS,B.Tech (Electronics and Communication),University of Mannheim,Fall-2013,1.5199999999999996,10,10,Mumbai University,,,,,,48.0,42.0,4.5,0,3,0,0,0,0
Germany,Akhil Keshari,Computer Engineering,Computer,MS,CE,University of Cologne,Fall-2010,1.34,10,10,Delhi University,,,,,,40.0,,4.5,3,14,2,0,0,1
Germany,Sarita Sunuwar,Electronics Engineering,Software Engineering,MS,EXTC,Free University of Berlin,Fall-2013,1.8200000000000005,10,10,Mid-Western University,,,,,,48.0,35.0,5.0,1,20,8,0,1,0
Germany,Prakash Lal,Computer Science,Nanoelectronics,MS,CSE,University of Ulm,Fall-2013,1.6400000000000006,10,10,Gandaki University,,,,,,48.0,35.0,4.0,0,21,0,1,0,0
Germany,Sita Sharma,Electrical Engineering,Power/Energy Systems,MS,Electronics & Communications,University of Jena,Fall-2012,1.6400000000000006,10,10,Gandaki University,,,,,,48.0,42.0,5.0,0,22,2,0,0,0
Germany,Pratima Kewat,Computer Science,Signal Processing and Communications,MS,Computer Science and Engineering,TU Berlin,Fall-2011,1.84,10,10,Kathmandu University,,,,,,40.0,38.0,5.0,0,52,6,0,1,1
Germany,Rohit Poudel,Computer Science,Mechatronics/Controls,MS,Not Specified,University of Bremen,Fall-2011,1.16,10,10,Lumbini Buddhist University,,,168.0,156.0,3.1,,,4.5,1,38,10,0,0,1
Germany,Ankit Nembang,Computer Science,Embedded Systems,MS,Not Specified,University of Mannheim,Fall-2013,1.3200000000000005,10,10,Delhi University,,,,,,48.0,38.0,5.0,0,42,11,0,0,0
Germany,Bhawana Prajapati,Electrical Engineering,Power Systems,MS,ECE,University of Jena,Fall-2011,1.3599999999999994,10,10,Pune University,,,,,,40.0,35.0,,0,37,7,0,0,0
Germany,Isha Shrestha,Electrical Engineering,Fluid Mechanics,PhD,Computer Engg,Free University of Berlin,Spring-2014,1.2400000000000002,10,10,Jadavpur University,,,,,,40.0,42.0,,0,54,5,0,0,0
Germany,Apsara Panta,MIS,telecom/ communications,MS,Electronics and Telecommunications,University of Freiburg,Fall-2014,1.7599999999999998,10,10,Nepal Open University,,,,,,,38.0,4.0,1,32,11,0,0,1
Germany,Yubaraj Sijapati,Computer Science,Machine Learning,MS,Electronics and Communication Engineering,Free University of Berlin,Fall-2014,1.58,10,10,Calcutta University,,,,,,48.0,42.0,4.5,0,6,2,0,0,1
Germany,Dipak Prajapati,Computer Science,VLSI/Embedded,MS,Electronics & Communication Engineering,University of Freiburg,Fall-2011,1.6999999999999993,10,10,Anna University,102.0,24.0,,,,45.0,38.0,4.5,0,35,10,0,0,0
Germany,Aasha Pandey,Mechanical Engineering,Power Systems,MS,Computer Science and Engineering,University of Freiburg,Fall-2011,1.6999999999999993,10,10,Pune University,,,,,,48.0,,4.5,0,48,7,0,0,1
Germany,Krishna Chaurasiya,Computer Science,VLSI Design,MS,CS,Technical University of Munich,Fall-2015,1.5199999999999996,10,10,Lumbini Buddhist University,,,,,,45.0,42.0,4.0,0,33,7,0,0,0
Germany,Prabin Bajracharya,Electrical and Computer Engineering,Networks,MS,Information Technology,University of Stuttgart,Fall-2011,1.3200000000000005,10,10,Gandaki University,,,,,,40.0,35.0,4.0,1,22,11,0,1,0
Germany,Milan Hamal,Computational Science,Solution Architect,MS,Computer science,University of Heidelberg,Fall-2015,1.0600000000000005,10,10,Agriculture and Forestry University,,,,,,,,5.0,1,50,3,0,2,0
Germany,Rajan Guragain,Computer Science,SoC Architecture,MS,Computer science,University of Tübingen,Fall-2014,1.8800000000000008,10,10,Bangalore University,,,,,,45.0,38.0,5.0,3,45,6,0,1,0
Germany,Rajendra Singh,(MIS / MSIM / MSIS / MSIT),Programming DS DBMS,MS,Information Technology,Free University of Berlin,Fall-2011,1.5,10,10,Rajarshi Janak University,,,,,,45.0,,4.0,0,21,0,1,0,0
Germany,Aayush Rana,Electrical Engineering,Data Management,MS,Electronics and Communication,University of Cologne,Fall-2012,1.8000000000000007,10,10,Nepal Open University,97.0,28.0,,,,45.0,,4.5,0,17,6,0,1,0
Germany,Bina Khan,Electrical Engineering,IT,MS,ECE,Free University of Berlin,Fall-2011,1.0600000000000005,10,10,Gandaki University,,,,,,45.0,,4.5,0,12,9,0,0,0
Germany,Dinesh Thapa,MIS-management related courses,Telecommunication,MS,Electrical Engineering,RWTH Aachen University,Fall-2011,1.3599999999999994,10,10,Gandaki University,110.0,29.0,,,,45.0,35.0,5.0,1,58,9,0,0,0
Germany,Shruti Upreti,Computer Science,VLSI and Circuit Design,MS,Computer Science,University of Freiburg,Fall-2015,1.7200000000000006,10,10,Kathmandu University,108.0,21.0,,,,48.0,42.0,5.0,1,20,2,0,0,0
Germany,Radha Magar,Electrical and Computer Engineering,Networks,MS,Electronics,University of Ulm,Fall-2013,1.4000000000000004,10,10,Gandaki University,,,,,,,38.0,5.0,0,42,3,0,0,0
